MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20151208,IA,96.74,3.26,0.00,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151201,IA,96.74,3.26,0.00,0.00,0.00,0.00,2015-12-01,2015-12-07,1
20151124,IA,96.74,3.26,0.00,0.00,0.00,0.00,2015-11-24,2015-11-30,1
20151117,IA,84.21,15.79,2.02,0.00,0.00,0.00,2015-11-17,2015-11-23,1
20151110,IA,83.08,16.92,4.92,0.00,0.00,0.00,2015-11-10,2015-11-16,1
20151103,IA,84.83,15.17,4.92,0.00,0.00,0.00,2015-11-03,2015-11-09,1
20151027,IA,82.54,17.46,5.91,0.00,0.00,0.00,2015-10-27,2015-11-02,1
20151020,IA,86.72,13.28,3.60,0.00,0.00,0.00,2015-10-20,2015-10-26,1
20151013,IA,91.61,8.39,1.87,0.00,0.00,0.00,2015-10-13,2015-10-19,1
20151006,IA,94.99,5.01,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12,1
20150929,IA,94.52,5.48,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05,1
20150922,IA,96.97,3.03,0.00,0.00,0.00,0.00,2015-09-22,2015-09-28,1
20150915,IA,96.05,3.95,0.00,0.00,0.00,0.00,2015-09-15,2015-09-21,1
20150908,IA,96.05,3.95,0.00,0.00,0.00,0.00,2015-09-08,2015-09-14,1
20150901,IA,95.72,4.28,0.00,0.00,0.00,0.00,2015-09-01,2015-09-07,1
20150825,IA,93.95,6.05,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31,1
20150818,IA,93.95,6.05,0.23,0.00,0.00,0.00,2015-08-18,2015-08-24,1
20150811,IA,86.39,13.61,0.23,0.00,0.00,0.00,2015-08-11,2015-08-17,1
20150804,IA,86.39,13.61,0.00,0.00,0.00,0.00,2015-08-04,2015-08-10,1
20150728,IA,93.97,6.03,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03,1
20150721,IA,93.17,6.83,0.00,0.00,0.00,0.00,2015-07-21,2015-07-27,1
20150714,IA,94.11,5.89,0.00,0.00,0.00,0.00,2015-07-14,2015-07-20,1
20150707,IA,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13,1
20150630,IA,99.70,0.30,0.00,0.00,0.00,0.00,2015-06-30,2015-07-06,1
20150623,IA,99.70,0.30,0.00,0.00,0.00,0.00,2015-06-23,2015-06-29,1
20150616,IA,99.70,0.30,0.00,0.00,0.00,0.00,2015-06-16,2015-06-22,1
20150609,IA,99.70,0.30,0.00,0.00,0.00,0.00,2015-06-09,2015-06-15,1
20150602,IA,99.31,0.69,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08,1
20150526,IA,99.31,0.69,0.00,0.00,0.00,0.00,2015-05-26,2015-06-01,1
20150519,IA,91.14,8.86,0.00,0.00,0.00,0.00,2015-05-19,2015-05-25,1
20150512,IA,85.62,14.38,0.00,0.00,0.00,0.00,2015-05-12,2015-05-18,1
20150505,IA,80.23,19.77,1.80,0.00,0.00,0.00,2015-05-05,2015-05-11,1
20150428,IA,78.93,21.07,1.52,0.00,0.00,0.00,2015-04-28,2015-05-04,1
20150421,IA,75.05,24.95,0.09,0.00,0.00,0.00,2015-04-21,2015-04-27,1
20150414,IA,53.95,46.05,0.01,0.00,0.00,0.00,2015-04-14,2015-04-20,1
20150407,IA,51.09,48.91,0.01,0.00,0.00,0.00,2015-04-07,2015-04-13,1
20150331,IA,51.09,48.91,0.01,0.00,0.00,0.00,2015-03-31,2015-04-06,1
20150324,IA,72.18,27.82,0.01,0.00,0.00,0.00,2015-03-24,2015-03-30,1
20150317,IA,76.76,23.24,0.01,0.00,0.00,0.00,2015-03-17,2015-03-23,1
20150310,IA,76.85,23.15,0.00,0.00,0.00,0.00,2015-03-10,2015-03-16,1
20150303,IA,92.29,7.71,0.00,0.00,0.00,0.00,2015-03-03,2015-03-09,1
20150224,IA,92.29,7.71,0.00,0.00,0.00,0.00,2015-02-24,2015-03-02,1
20150217,IA,92.29,7.71,0.00,0.00,0.00,0.00,2015-02-17,2015-02-23,1
20150210,IA,92.29,7.71,0.00,0.00,0.00,0.00,2015-02-10,2015-02-16,1
20150203,IA,92.29,7.71,0.00,0.00,0.00,0.00,2015-02-03,2015-02-09,1
20150127,IA,55.42,44.58,0.00,0.00,0.00,0.00,2015-01-27,2015-02-02,1
20150120,IA,93.01,6.99,0.00,0.00,0.00,0.00,2015-01-20,2015-01-26,1
20150113,IA,93.01,6.99,0.00,0.00,0.00,0.00,2015-01-13,2015-01-19,1
20150106,IA,93.01,6.99,0.00,0.00,0.00,0.00,2015-01-06,2015-01-12,1
20141230,IA,93.01,6.99,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141223,IA,93.01,6.99,0.00,0.00,0.00,0.00,2014-12-23,2014-12-29,1
20141216,IA,93.01,6.99,0.00,0.00,0.00,0.00,2014-12-16,2014-12-22,1
20141209,IA,93.01,6.99,0.00,0.00,0.00,0.00,2014-12-09,2014-12-15,1
20141202,IA,93.01,6.99,0.00,0.00,0.00,0.00,2014-12-02,2014-12-08,1
20141125,IA,93.01,6.99,0.00,0.00,0.00,0.00,2014-11-25,2014-12-01,1
20141118,IA,99.29,0.71,0.00,0.00,0.00,0.00,2014-11-18,2014-11-24,1
20141111,IA,99.29,0.71,0.00,0.00,0.00,0.00,2014-11-11,2014-11-17,1
20141104,IA,100.00,0.00,0.00,0.00,0.00,0.00,2014-11-04,2014-11-10,1
20141028,IA,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-28,2014-11-03,1
20141021,IA,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-21,2014-10-27,1
20141014,IA,100.00,0.00,0.00,0.00,0.00,0.00,2014-10-14,2014-10-20,1
20141007,IA,99.99,0.01,0.00,0.00,0.00,0.00,2014-10-07,2014-10-13,1
20140930,IA,99.99,0.01,0.00,0.00,0.00,0.00,2014-09-30,2014-10-06,1
20140923,IA,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-23,2014-09-29,1
20140916,IA,100.00,0.00,0.00,0.00,0.00,0.00,2014-09-16,2014-09-22,1
20140909,IA,97.63,2.37,0.00,0.00,0.00,0.00,2014-09-09,2014-09-15,1
20140902,IA,97.63,2.37,0.00,0.00,0.00,0.00,2014-09-02,2014-09-08,1
20140826,IA,82.33,17.67,0.00,0.00,0.00,0.00,2014-08-26,2014-09-01,1
20140819,IA,80.08,19.92,0.00,0.00,0.00,0.00,2014-08-19,2014-08-25,1
20140812,IA,97.22,2.78,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18,1
20140805,IA,99.13,0.87,0.00,0.00,0.00,0.00,2014-08-05,2014-08-11,1
20140729,IA,99.13,0.87,0.00,0.00,0.00,0.00,2014-07-29,2014-08-04,1
20140722,IA,99.31,0.69,0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,1
20140715,IA,99.31,0.69,0.00,0.00,0.00,0.00,2014-07-15,2014-07-21,1
20140708,IA,98.25,1.75,0.00,0.00,0.00,0.00,2014-07-08,2014-07-14,1
20140701,IA,96.28,3.72,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07,1
20140624,IA,83.54,16.46,2.78,0.00,0.00,0.00,2014-06-24,2014-06-30,1
20140617,IA,79.38,20.62,6.20,0.00,0.00,0.00,2014-06-17,2014-06-23,1
20140610,IA,59.92,40.08,20.51,0.00,0.00,0.00,2014-06-10,2014-06-16,1
20140603,IA,44.05,55.95,28.12,0.00,0.00,0.00,2014-06-03,2014-06-09,1
20140527,IA,41.70,58.30,28.76,0.00,0.00,0.00,2014-05-27,2014-06-02,1
20140520,IA,43.75,56.25,28.76,0.00,0.00,0.00,2014-05-20,2014-05-26,1
20140513,IA,43.75,56.25,28.76,0.00,0.00,0.00,2014-05-13,2014-05-19,1
20140506,IA,32.90,67.10,40.70,3.13,0.00,0.00,2014-05-06,2014-05-12,1
20140429,IA,32.90,67.10,37.23,3.13,0.00,0.00,2014-04-29,2014-05-05,1
20140422,IA,21.47,78.53,40.84,5.30,0.00,0.00,2014-04-22,2014-04-28,1
20140415,IA,21.47,78.53,40.84,5.30,0.00,0.00,2014-04-15,2014-04-21,1
20140408,IA,17.67,82.33,56.68,6.84,0.00,0.00,2014-04-08,2014-04-14,1
20140401,IA,17.67,82.33,56.68,6.84,0.00,0.00,2014-04-01,2014-04-07,1
20140325,IA,17.67,82.33,56.68,6.84,0.00,0.00,2014-03-25,2014-03-31,1
20140318,IA,17.67,82.33,56.68,6.84,0.00,0.00,2014-03-18,2014-03-24,1
20140311,IA,16.10,83.90,48.51,6.84,0.00,0.00,2014-03-11,2014-03-17,1
20140304,IA,16.29,83.71,47.04,6.84,0.00,0.00,2014-03-04,2014-03-10,1
20140225,IA,16.29,83.71,47.04,7.11,0.00,0.00,2014-02-25,2014-03-03,1
20140218,IA,16.29,83.71,54.85,17.00,0.00,0.00,2014-02-18,2014-02-24,1
20140211,IA,14.04,85.96,52.56,19.70,0.00,0.00,2014-02-11,2014-02-17,1
20140204,IA,14.04,85.96,52.56,19.70,0.00,0.00,2014-02-04,2014-02-10,1
20140128,IA,14.04,85.96,52.56,19.70,0.00,0.00,2014-01-28,2014-02-03,1
20140121,IA,15.12,84.88,52.56,19.70,0.00,0.00,2014-01-21,2014-01-27,1
20140114,IA,23.40,76.60,52.56,19.70,0.00,0.00,2014-01-14,2014-01-20,1
20140107,IA,23.40,76.60,52.56,19.70,0.00,0.00,2014-01-07,2014-01-13,1
20131231,IA,23.40,76.60,52.56,19.70,0.00,0.00,2013-12-31,2014-01-06,1
20131224,IA,23.40,76.60,52.56,19.70,0.00,0.00,2013-12-24,2013-12-30,1
20131217,IA,23.40,76.60,52.50,19.70,0.00,0.00,2013-12-17,2013-12-23,1
20131210,IA,23.40,76.60,52.50,19.70,0.00,0.00,2013-12-10,2013-12-16,1
20131203,IA,23.40,76.60,52.50,19.70,0.00,0.00,2013-12-03,2013-12-09,1
20131126,IA,23.40,76.60,52.50,19.70,0.00,0.00,2013-11-26,2013-12-02,1
20131119,IA,23.40,76.60,52.50,19.70,0.00,0.00,2013-11-19,2013-11-25,1
20131112,IA,20.63,79.37,54.69,21.60,0.00,0.00,2013-11-12,2013-11-18,1
20131105,IA,11.23,88.77,68.27,27.26,1.76,0.00,2013-11-05,2013-11-11,1
20131029,IA,11.09,88.91,68.27,35.00,1.76,0.00,2013-10-29,2013-11-04,1
20131022,IA,11.09,88.91,68.27,35.00,1.76,0.00,2013-10-22,2013-10-28,1
20131015,IA,11.00,89.00,68.27,35.00,1.76,0.00,2013-10-15,2013-10-21,1
20131008,IA,8.34,91.66,71.15,36.06,1.76,0.00,2013-10-08,2013-10-14,1
20131001,IA,5.32,94.68,78.89,38.39,1.76,0.00,2013-10-01,2013-10-07,1
20130924,IA,5.33,94.67,78.53,37.33,1.76,0.00,2013-09-24,2013-09-30,1
20130917,IA,2.62,97.38,72.82,41.58,0.00,0.00,2013-09-17,2013-09-23,1
20130910,IA,1.84,98.16,72.30,41.79,0.00,0.00,2013-09-10,2013-09-16,1
20130903,IA,1.84,98.16,63.24,32.07,0.00,0.00,2013-09-03,2013-09-09,1
20130827,IA,0.00,100.00,60.23,22.40,0.00,0.00,2013-08-27,2013-09-02,1
20130820,IA,17.57,82.43,35.16,0.00,0.00,0.00,2013-08-20,2013-08-26,1
20130813,IA,25.50,74.50,35.16,0.00,0.00,0.00,2013-08-13,2013-08-19,1
20130806,IA,27.16,72.84,16.51,0.00,0.00,0.00,2013-08-06,2013-08-12,1
20130730,IA,29.82,70.18,0.02,0.00,0.00,0.00,2013-07-30,2013-08-05,1
20130723,IA,37.08,62.92,0.01,0.00,0.00,0.00,2013-07-23,2013-07-29,1
20130716,IA,80.21,19.79,0.01,0.00,0.00,0.00,2013-07-16,2013-07-22,1
20130709,IA,99.36,0.64,0.01,0.00,0.00,0.00,2013-07-09,2013-07-15,1
20130702,IA,99.42,0.58,0.01,0.00,0.00,0.00,2013-07-02,2013-07-08,1
20130625,IA,99.42,0.58,0.01,0.00,0.00,0.00,2013-06-25,2013-07-01,1
20130618,IA,92.92,7.08,0.01,0.00,0.00,0.00,2013-06-18,2013-06-24,1
20130611,IA,87.88,12.12,0.64,0.00,0.00,0.00,2013-06-11,2013-06-17,1
20130604,IA,86.41,13.59,1.00,0.00,0.00,0.00,2013-06-04,2013-06-10,1
20130528,IA,81.08,18.92,1.97,0.00,0.00,0.00,2013-05-28,2013-06-03,1
20130521,IA,64.50,35.50,17.63,3.92,0.05,0.00,2013-05-21,2013-05-27,1
20130514,IA,61.24,38.76,19.47,3.92,0.05,0.00,2013-05-14,2013-05-20,1
20130507,IA,58.35,41.65,20.75,3.93,0.06,0.00,2013-05-07,2013-05-13,1
20130430,IA,46.26,53.74,35.67,6.44,0.31,0.00,2013-04-30,2013-05-06,1
20130423,IA,46.26,53.74,35.67,6.44,0.31,0.00,2013-04-23,2013-04-29,1
20130416,IA,34.68,65.32,52.84,31.75,1.54,0.00,2013-04-16,2013-04-22,1
20130409,IA,16.83,83.17,69.84,44.49,20.65,0.00,2013-04-09,2013-04-15,1
20130402,IA,6.78,93.22,74.93,47.66,21.37,0.06,2013-04-02,2013-04-08,1
20130326,IA,6.78,93.22,74.93,47.66,21.37,0.06,2013-03-26,2013-04-01,1
20130319,IA,0.16,99.84,74.89,47.51,21.37,0.06,2013-03-19,2013-03-25,1
20130312,IA,0.09,99.91,74.98,47.51,21.37,0.06,2013-03-12,2013-03-18,1
20130305,IA,0.00,100.00,99.97,53.85,32.05,1.23,2013-03-05,2013-03-11,1
20130226,IA,0.00,100.00,99.99,54.35,32.05,1.23,2013-02-26,2013-03-04,1
20130219,IA,0.00,100.00,99.98,54.35,32.05,1.23,2013-02-19,2013-02-25,1
20130212,IA,0.00,100.00,99.98,54.35,32.26,1.23,2013-02-12,2013-02-18,1
20130205,IA,0.00,100.00,99.98,54.35,32.26,1.23,2013-02-05,2013-02-11,1
20130129,IA,0.00,100.00,100.00,58.33,32.26,1.23,2013-01-29,2013-02-04,1
20130122,IA,0.00,100.00,100.00,58.33,32.26,1.23,2013-01-22,2013-01-28,1
20130115,IA,0.00,100.00,100.00,58.33,32.26,1.23,2013-01-15,2013-01-21,1
20130108,IA,0.00,100.00,100.00,58.42,32.07,1.23,2013-01-08,2013-01-14,1
20130101,IA,0.00,100.00,100.00,58.42,32.07,1.23,2013-01-01,2013-01-07,1
20121225,IA,0.00,100.00,100.00,58.42,32.07,1.23,2012-12-25,2012-12-31,1
20121218,IA,0.00,100.00,100.00,69.10,41.79,1.23,2012-12-18,2012-12-24,1
20121211,IA,0.00,100.00,100.00,69.10,41.70,1.23,2012-12-11,2012-12-17,1
20121204,IA,0.00,100.00,100.00,69.10,41.70,1.23,2012-12-04,2012-12-10,1
20121127,IA,0.00,100.00,100.00,69.10,41.70,1.23,2012-11-27,2012-12-03,1
20121120,IA,0.00,100.00,100.00,68.65,41.70,1.23,2012-11-20,2012-11-26,1
20121113,IA,0.00,100.00,100.00,68.65,41.70,1.23,2012-11-13,2012-11-19,1
20121106,IA,0.00,100.00,100.00,90.73,49.94,2.52,2012-11-06,2012-11-12,1
20121030,IA,0.00,100.00,100.00,90.73,49.94,2.52,2012-10-30,2012-11-05,1
20121023,IA,0.00,100.00,100.00,92.59,62.94,2.52,2012-10-23,2012-10-29,1
20121016,IA,0.00,100.00,100.00,95.30,63.88,2.52,2012-10-16,2012-10-22,1
20121009,IA,0.00,100.00,100.00,100.00,75.31,2.52,2012-10-09,2012-10-15,1
20121002,IA,0.00,100.00,100.00,100.00,75.31,2.52,2012-10-02,2012-10-08,1
20120925,IA,0.00,100.00,100.00,100.00,65.77,2.52,2012-09-25,2012-10-01,1
20120918,IA,0.00,100.00,100.00,100.00,66.14,2.36,2012-09-18,2012-09-24,1
20120911,IA,0.00,100.00,100.00,100.00,66.00,2.36,2012-09-11,2012-09-17,1
20120904,IA,0.00,100.00,100.00,100.00,62.15,2.36,2012-09-04,2012-09-10,1
20120828,IA,0.00,100.00,100.00,100.00,58.30,0.00,2012-08-28,2012-09-03,1
20120821,IA,0.00,100.00,100.00,100.00,67.54,0.00,2012-08-21,2012-08-27,1
20120814,IA,0.00,100.00,100.00,100.00,62.05,0.00,2012-08-14,2012-08-20,1
20120807,IA,0.00,100.00,100.00,100.00,69.14,0.00,2012-08-07,2012-08-13,1
20120731,IA,0.00,100.00,100.00,100.00,30.74,0.00,2012-07-31,2012-08-06,1
20120724,IA,0.00,100.00,100.00,100.00,27.64,0.00,2012-07-24,2012-07-30,1
20120717,IA,0.00,100.00,100.00,58.77,0.00,0.00,2012-07-17,2012-07-23,1
20120710,IA,0.00,100.00,66.40,12.70,0.00,0.00,2012-07-10,2012-07-16,1
20120703,IA,17.88,82.12,44.92,0.80,0.00,0.00,2012-07-03,2012-07-09,1
20120626,IA,22.23,77.77,36.54,0.00,0.00,0.00,2012-06-26,2012-07-02,1
20120619,IA,23.27,76.73,31.39,0.00,0.00,0.00,2012-06-19,2012-06-25,1
20120612,IA,21.95,78.05,13.33,0.00,0.00,0.00,2012-06-12,2012-06-18,1
20120605,IA,14.93,85.07,8.05,0.00,0.00,0.00,2012-06-05,2012-06-11,1
20120529,IA,30.10,69.90,8.05,0.00,0.00,0.00,2012-05-29,2012-06-04,1
20120522,IA,17.42,82.58,14.78,0.00,0.00,0.00,2012-05-22,2012-05-28,1
20120515,IA,69.07,30.93,17.73,0.00,0.00,0.00,2012-05-15,2012-05-21,1
20120508,IA,69.07,30.93,17.73,0.00,0.00,0.00,2012-05-08,2012-05-14,1
20120501,IA,54.21,45.79,28.56,19.44,0.00,0.00,2012-05-01,2012-05-07,1
20120424,IA,54.60,45.40,27.57,19.11,0.00,0.00,2012-04-24,2012-04-30,1
20120417,IA,52.97,47.03,29.76,20.00,0.00,0.00,2012-04-17,2012-04-23,1
20120410,IA,48.30,51.70,30.75,21.73,0.00,0.00,2012-04-10,2012-04-16,1
20120403,IA,60.69,39.31,30.75,19.87,0.00,0.00,2012-04-03,2012-04-09,1
